mileage,reg_code,standard_colour,standard_make,standard_model,vehicle_condition,year_of_registration,price,body_type,crossover_car_and_van,fuel_type,advert_year,vehicle_age,avg_miles_per_year
34775,65,GREEN,FIAT,500X,USED,2015,8500,SUV,0,PETROL,2020,5,6955
108700,09,WHITE,TOYOTA,HILUX,USED,2009,7995,PICKUP,1,DIESEL,2020,11,9881
1171,70,GREY,TOYOTA,RAV4,USED,2020,32990,SUV,0,PETROLHYBRID,2020,0,1171
22427,17,BLACK,RENAULT,CLIO,USED,2017,8360,HATCHBACK,0,DIESEL,2020,3,7475
29189,68,BLACK,VAUXHALL,INSIGNIA,USED,2018,13599,HATCHBACK,0,DIESEL,2020,2,14594
2681,20,GREY,KIA,SPORTAGE,USED,2020,23990,SUV,0,DIESEL,2020,0,2681
20000,68,RED,SEAT,ARONA,USED,2018,10995,SUV,0,DIESEL,2020,2,10000
32585,65,SILVER,VOLKSWAGEN,TIGUAN,USED,2016,14250,SUV,0,DIESEL,2020,4,8146
5674,70,BLUE,VOLKSWAGEN,T-ROC,USED,2020,28860,SUV,0,DIESEL,2020,0,5674
99000,62,GREY,VOLVO,XC60,USED,2012,9990,SUV,0,DIESEL,2020,8,12375
116000,57,BLACK,BMW,3SERIES,USED,2007,3995,COUPE,0,PETROL,2020,13,8923
32887,17,GREY,BMW,3SERIES,USED,2017,17933,SALOON,0,PETROLPLUG-INHYBRID,2020,3,10962
6344,19,RED,RENAULT,KADJAR,USED,2019,14995,SUV,0,PETROL,2020,1,6344
16596,68,BLACK,PEUGEOT,208,USED,2018,9333,HATCHBACK,0,PETROL,2020,2,8298
22000,17,SILVER,SMART,FORFOUR,USED,2017,6195,HATCHBACK,0,PETROL,2020,3,7333
84000,54,BLUE,JAGUAR,XKR,USED,2004,16995,CONVERTIBLE,0,PETROL,2020,16,5250
40000,15,BLUE,MINI,HATCH,USED,2015,8950,HATCHBACK,0,DIESEL,2020,5,8000
39761,12,BLACK,NISSAN,JUKE,USED,2012,5500,SUV,0,PETROL,2020,8,4970
88822,13,BLUE,VAUXHALL,MOKKA,USED,2013,4995,HATCHBACK,0,PETROL,2020,7,12688
32476,67,RED,MERCEDES-BENZ,BCLASS,USED,2017,13850,MPV,0,PETROL,2020,3,10825
0,20,BROWN,MITSUBISHI,OUTLANDER,NEW,2020,44800,SUV,0,PETROLPLUG-INHYBRID,2020,0,0
3250,69,BLUE,VAUXHALL,CORSA,USED,2019,9495,HATCHBACK,0,PETROL,2020,1,3250
13303,69,BLUE,VOLKSWAGEN,GOLF,USED,2019,17780,ESTATE,0,PETROL,2020,1,13303
125000,09,SILVER,BMW,X5,USED,2009,8995,SUV,0,DIESEL,2020,11,11363
35095,18,BLACK,AUDI,A5,USED,2018,19490,HATCHBACK,0,PETROL,2020,2,17547
43000,H,SILVER,JAGUAR,XJ,USED,1991,7990,SALOON,0,PETROL,2020,29,1482
169000,06,BLACK,SKODA,OCTAVIA,USED,2006,1995,ESTATE,0,PETROL,2020,14,12071
36542,67,BLACK,AUDI,A6SALOON,USED,2017,15900,SALOON,0,DIESEL,2020,3,12180
14400,18,RED,VOLVO,XC40,USED,2018,23950,SUV,0,PETROL,2020,2,7200
70748,64,SILVER,DACIA,DUSTER,USED,2014,5695,SUV,0,DIESEL,2020,6,11791
16911,18,BLACK,VOLKSWAGEN,GOLF,USED,2018,17495,HATCHBACK,0,PETROL,2020,2,8455
82000,11,BLUE,LANDROVER,FREELANDER2,USED,2011,8478,SUV,0,DIESEL,2020,9,9111
24000,12,WHITE,MINI,HATCH,USED,2012,8000,HATCHBACK,0,DIESEL,2020,8,3000
7,20,BLACK,KIA,STONIC,NEW,2020,18760,SUV,0,PETROL,2020,0,7
13863,18,GREY,SEAT,IBIZA,USED,2018,12190,HATCHBACK,0,PETROL,2020,2,6931
55000,13,BLACK,VOLKSWAGEN,SHARAN,USED,2013,10690,MPV,0,DIESEL,2020,7,7857
14483,67,ORANGE,NISSAN,MICRA,USED,2017,9289,HATCHBACK,0,PETROL,2020,3,4827
99431,07,SILVER,VAUXHALL,ZAFIRA,USED,2007,1195,MPV,0,PETROL,2020,13,7648
2563,69,GREY,SKODA,SCALA,USED,2019,14635,HATCHBACK,0,PETROL,2020,1,2563
31633,17,BLACK,BMW,3SERIES,USED,2017,17800,SALOON,0,PETROLPLUG-INHYBRID,2020,3,10544
47500,64,BLACK,VOLKSWAGEN,TIGUAN,USED,2015,10490,SUV,0,DIESEL,2020,5,9500
78000,61,SILVER,JAGUAR,XF,USED,2011,7695,SALOON,0,DIESEL,2020,9,8666
2785,20,BLACK,MINI,CLUBMAN,USED,2020,30980,ESTATE,0,PETROL,2020,0,2785
14971,66,GREY,VAUXHALL,VIVA,USED,2016,7000,HATCHBACK,0,PETROL,2020,4,3742
80000,15,SILVER,AUDI,Q3,USED,2015,14994,SUV,0,PETROL,2020,5,16000
107000,56,GREY,AUDI,Q7,USED,2007,7950,SUV,0,DIESEL,2020,13,8230
55000,06,BLUE,PERODUA,KELISA,USED,2006,1896,HATCHBACK,0,PETROL,2020,14,3928
65123,11,WHITE,MERCEDES-BENZ,ECLASS,USED,2011,9999,CONVERTIBLE,0,DIESEL,2020,9,7235
51000,63,RED,MINI,HATCH,USED,2013,6500,HATCHBACK,0,DIESEL,2020,7,7285
16113,17,BLUE,VOLKSWAGEN,TIGUAN,USED,2017,18995,SUV,0,PETROL,2020,3,5371
50571,12,GREY,HONDA,CR-V,USED,2012,8495,SUV,0,PETROL,2020,8,6321
49494,06,BLUE,VOLVO,V70,USED,2006,7990,ESTATE,0,PETROL,2020,14,3535
50707,17,WHITE,MERCEDES-BENZ,ACLASS,USED,2017,16700,HATCHBACK,0,PETROL,2020,3,16902
38864,16,WHITE,BMW,3SERIES,USED,2016,15000,SALOON,0,DIESEL,2020,4,9716
14061,67,GREY,MINI,HATCH,USED,2017,12000,HATCHBACK,0,PETROL,2020,3,4687
22000,67,BLACK,BMW,1SERIES,USED,2017,16000,HATCHBACK,0,DIESEL,2020,3,7333
25961,65,SILVER,VOLKSWAGEN,POLO,USED,2015,8995,HATCHBACK,0,PETROL,2020,5,5192
742,70,BLACK,SEAT,IBIZA,USED,2020,16990,HATCHBACK,0,PETROL,2020,0,742
10,20,BLACK,VOLKSWAGEN,GOLF,NEW,2020,29070,HATCHBACK,0,DIESEL,2020,0,10
39150,17,WHITE,KIA,PICANTO,USED,2017,4455,HATCHBACK,0,PETROL,2020,3,13050
62000,64,BLACK,VAUXHALL,MOKKA,USED,2014,6995,HATCHBACK,0,DIESEL,2020,6,10333
2000,19,SILVER,MERCEDES-BENZ,CCLASS,USED,2019,30007,CONVERTIBLE,0,DIESEL,2020,1,2000
46285,67,RED,BMW,3SERIES,USED,2017,18498,SALOON,0,PETROLPLUG-INHYBRID,2020,3,15428
0,20,BLUE,PEUGEOT,3008,NEW,2020,28364,SUV,0,DIESEL,2020,0,0
34800,68,GREY,VAUXHALL,GRANDLANDX,USED,2018,13743,SUV,0,DIESEL,2020,2,17400
8511,69,RED,MAZDA,CX-5,USED,2019,28495,SUV,0,DIESEL,2020,1,8511
13956,69,GREY,HYUNDAI,KONA,USED,2019,15190,SUV,0,PETROL,2020,1,13956
107685,16,WHITE,VOLKSWAGEN,GOLF,USED,2016,7499,HATCHBACK,0,DIESEL,2020,4,26921
38250,16,WHITE,RENAULT,KADJAR,USED,2016,10495,SUV,0,PETROL,2020,4,9562
45463,63,WHITE,KIA,SPORTAGE,USED,2014,8995,SUV,0,DIESEL,2020,6,7577
10,20,WHITE,AUDI,A3,NEW,2020,31575,SALOON,0,PETROL,2020,0,10
34244,17,BLUE,MERCEDES-BENZ,CLACLASS,USED,2017,19300,COUPE,0,DIESEL,2020,3,11414
6428,66,RED,SSANGYONG,TIVOLI,USED,2016,8495,SUV,0,PETROL,2020,4,1607
51849,64,BLUE,LANDROVER,RANGEROVEREVOQUE,USED,2014,19889,SUV,0,DIESEL,2020,6,8641
16186,67,WHITE,BMW,5SERIES,USED,2018,23990,ESTATE,0,DIESEL,2020,2,8093
32448,65,GREY,BMW,4SERIES,USED,2015,16995,COUPE,0,DIESEL,2020,5,6489
12188,16,GREY,BMW,4SERIESGRANCOUPE,USED,2016,19000,SALOON,0,DIESEL,2020,4,3047
54800,17,GREEN,LANDROVER,DISCOVERYSPORT,USED,2017,22790,SUV,0,DIESEL,2020,3,18266
67000,60,GREY,NISSAN,QASHQAI,USED,2010,5795,SUV,0,DIESEL,2020,10,6700
67621,66,WHITE,SKODA,CITIGO,USED,2016,4900,HATCHBACK,0,PETROL,2020,4,16905
66657,13,BLUE,MAZDA,MX-5,USED,2013,7350,CONVERTIBLE,0,PETROL,2020,7,9522
22673,67,BLACK,AUDI,A3,USED,2017,19995,SALOON,0,DIESEL,2020,3,7557
8315,68,PURPLE,SEAT,LEON,USED,2018,15375,ESTATE,0,PETROL,2020,2,4157
2151,20,BLUE,VOLKSWAGEN,PASSAT,USED,2020,25500,ESTATE,0,DIESEL,2020,0,2151
34196,65,WHITE,RENAULT,ZOE,USED,2015,6600,HATCHBACK,0,ELECTRIC,2020,5,6839
18590,66,RED,MERCEDES-BENZ,ACLASS,USED,2016,13799,HATCHBACK,0,DIESEL,2020,4,4647
11734,69,BLACK,BMW,5SERIES,USED,2019,32500,SALOON,0,PETROL,2020,1,11734
15930,17,WHITE,HYUNDAI,IONIQ,USED,2017,18695,HATCHBACK,0,ELECTRIC,2020,3,5310
19742,66,GREY,VOLKSWAGEN,TOURAN,USED,2016,15299,MPV,0,DIESEL,2020,4,4935
0,20,BLUE,RENAULT,ZOE,NEW,2020,32700,HATCHBACK,0,ELECTRIC,2020,0,0
51556,63,BLUE,AUDI,S4AVANT,USED,2013,20995,ESTATE,0,PETROL,2020,7,7365
47000,13,WHITE,VAUXHALL,ANTARA,USED,2013,5888,SUV,0,DIESEL,2020,7,6714
30568,65,BLACK,MERCEDES-BENZ,ACLASS,USED,2016,13200,HATCHBACK,0,DIESEL,2020,4,7642
88000,09,BLACK,NISSAN,QASHQAI,USED,2009,3250,HATCHBACK,0,PETROL,2020,11,8000
16488,19,BLACK,VOLKSWAGEN,GOLF,USED,2019,14885,HATCHBACK,0,DIESEL,2020,1,16488
16766,17,WHITE,PEUGEOT,3008,USED,2017,17750,SUV,0,DIESEL,2020,3,5588
41188,66,BLUE,LANDROVER,DISCOVERYSPORT,USED,2016,21000,SUV,0,DIESEL,2020,4,10297
22733,17,GREY,AUDI,A1,USED,2017,14375,HATCHBACK,0,PETROL,2020,3,7577
44000,64,YELLOW,NISSAN,JUKE,USED,2014,7485,SUV,0,PETROL,2020,6,7333
84999,10,GREY,RENAULT,MEGANE,USED,2010,3191,HATCHBACK,0,DIESEL,2020,10,8499
14578,69,GREY,PEUGEOT,508SW,USED,2019,19995,ESTATE,0,DIESEL,2020,1,14578
10466,69,GREY,BMW,2SERIESACTIVETOURER,USED,2019,17980,MPV,0,PETROL,2020,1,10466
0,20,BLACK,DACIA,DUSTER,NEW,2020,17614,SUV,0,PETROL,2020,0,0
25700,15,BLUE,AUDI,A1,USED,2015,11350,HATCHBACK,0,DIESEL,2020,5,5140
24696,17,RED,TOYOTA,YARIS,USED,2017,10995,HATCHBACK,0,PETROLHYBRID,2020,3,8232
107000,12,SILVER,MERCEDES-BENZ,MCLASS,USED,2012,13450,SUV,0,DIESEL,2020,8,13375
23000,66,SILVER,MINI,HATCH,USED,2016,15995,HATCHBACK,0,PETROL,2020,4,5750
22835,67,BLACK,KIA,SPORTAGE,USED,2017,14000,SUV,0,DIESEL,2020,3,7611
10,70,GREY,VOLKSWAGEN,ARTEON,USED,2020,24480,SALOON,0,PETROL,2020,0,10
5,20,GREY,AUDI,Q3,NEW,2020,34690,SUV,0,PETROL,2020,0,5
100000,59,GREY,LANDROVER,FREELANDER2,USED,2009,7795,SUV,0,DIESEL,2020,11,9090
96000,12,GREY,VAUXHALL,INSIGNIA,USED,2012,2990,HATCHBACK,0,PETROL,2020,8,12000
14502,67,RED,TOYOTA,YARIS,USED,2017,10700,HATCHBACK,0,PETROL,2020,3,4834
1000,68,RED,MITSUBISHI,OUTLANDER,USED,2019,23995,SUV,0,PETROLPLUG-INHYBRID,2019,0,1000
19000,17,BLACK,NISSAN,MICRA,USED,2017,5995,HATCHBACK,0,PETROL,2020,3,6333
68000,12,BLUE,VOLKSWAGEN,GOLF,USED,2012,4995,HATCHBACK,0,DIESEL,2020,8,8500
76000,16,RED,PEUGEOT,308,USED,2016,10995,HATCHBACK,0,PETROL,2020,4,19000
44135,17,WHITE,LANDROVER,RANGEROVEREVOQUE,USED,2017,26250,SUV,0,DIESEL,2020,3,14711
88023,58,BLACK,SAAB,9-3,USED,2008,3590,SALOON,0,PETROL,2020,12,7335
25372,15,GREY,TOYOTA,AURIS,USED,2015,13000,ESTATE,0,PETROLHYBRID,2020,5,5074
18725,66,RED,MERCEDES-BENZ,ACLASS,USED,2016,17000,HATCHBACK,0,PETROL,2020,4,4681
10654,18,GREY,PEUGEOT,208,USED,2018,11000,HATCHBACK,0,PETROL,2020,2,5327
1604,69,BLACK,MERCEDES-BENZ,CCLASS,USED,2019,28599,SALOON,0,DIESEL,2020,1,1604
21384,17,RED,PEUGEOT,208,USED,2017,8995,HATCHBACK,0,PETROL,2020,3,7128
54000,62,BLACK,AUDI,TT,USED,2013,9895,COUPE,0,PETROL,2020,7,7714
70700,14,SILVER,HYUNDAI,I40,USED,2014,5500,SALOON,0,DIESEL,2020,6,11783
10,20,BLACK,JAGUAR,E-PACE,NEW,2020,41000,SUV,0,PETROL,2020,0,10
73200,64,BLUE,NISSAN,NOTE,USED,2014,4495,HATCHBACK,0,DIESEL,2020,6,12200
28528,12,BLUE,PEUGEOT,207,USED,2012,4495,HATCHBACK,0,PETROL,2020,8,3566
32583,17,WHITE,PEUGEOT,2008,USED,2017,8795,SUV,0,DIESEL,2020,3,10861
42500,64,WHITE,VOLKSWAGEN,POLO,USED,2014,7220,HATCHBACK,0,PETROL,2020,6,7083
200,19,WHITE,SUZUKI,SX4S-CROSS,USED,2019,17750,SUV,0,PETROL,2020,1,200
16669,67,WHITE,BMW,5SERIES,USED,2017,25875,SALOON,0,DIESEL,2020,3,5556
25754,17,WHITE,AUDI,A1,USED,2017,11280,HATCHBACK,0,PETROL,2020,3,8584
3381,17,WHITE,VOLKSWAGEN,POLO,USED,2017,12795,HATCHBACK,0,PETROL,2020,3,1127
58000,63,BLACK,BMW,X6,USED,2013,17000,SUV,0,DIESEL,2020,7,8285
20007,17,RED,NISSAN,JUKE,USED,2017,9732,SUV,0,PETROL,2020,3,6669
17000,67,WHITE,BMW,2SERIES,USED,2017,20000,CONVERTIBLE,0,PETROL,2020,3,5666
55611,60,BLACK,KIA,RIO,USED,2010,3300,HATCHBACK,0,PETROL,2020,10,5561
2925,20,GREY,BMW,3SERIES,USED,2020,28000,SALOON,0,PETROL,2020,0,2925
16287,17,GREY,VAUXHALL,ASTRA,USED,2017,10995,HATCHBACK,0,PETROL,2020,3,5429
29200,14,BLACK,VAUXHALL,CORSA,USED,2014,5499,HATCHBACK,0,PETROL,2020,6,4866
128192,63,BLUE,MAZDA,MAZDA6,USED,2013,5269,ESTATE,0,DIESEL,2020,7,18313
52123,65,BLUE,AUDI,S3,USED,2015,17500,HATCHBACK,0,PETROL,2020,5,10424
73841,56,BLUE,MINI,CONVERTIBLE,USED,2006,3295,CONVERTIBLE,0,PETROL,2020,14,5274
81915,09,BLUE,ALFAROMEO,MITO,USED,2009,2340,HATCHBACK,0,PETROL,2020,11,7446
18187,68,RED,JAGUAR,XE,USED,2018,20444,SALOON,0,PETROL,2020,2,9093
138000,66,BLUE,MERCEDES-BENZ,ACLASS,USED,2016,9489,HATCHBACK,0,DIESEL,2020,4,34500
95200,54,GREY,MASERATI,COUPE,USED,2004,10990,COUPE,0,PETROL,2020,16,5950
63165,67,GREY,VOLKSWAGEN,PASSAT,USED,2017,15300,SALOON,0,DIESEL,2020,3,21055
64000,64,SILVER,TOYOTA,RAV4,USED,2014,10185,SUV,0,DIESEL,2020,6,10666
50000,59,BLACK,SEAT,IBIZA,USED,2009,3490,HATCHBACK,0,PETROL,2020,11,4545
124000,60,GREY,BMW,5SERIES,USED,2010,8495,SALOON,0,DIESEL,2020,10,12400
39744,65,BLACK,NISSAN,JUKE,USED,2015,8550,SUV,0,PETROL,2020,5,7948
51275,64,RED,VOLKSWAGEN,POLO,USED,2014,6996,HATCHBACK,0,DIESEL,2020,6,8545
80000,65,SILVER,AUDI,A6AVANT,USED,2015,13950,ESTATE,0,DIESEL,2020,5,16000
18602,17,BLUE,CITROEN,C1,USED,2017,5984,HATCHBACK,0,PETROL,2020,3,6200
54355,56,BLACK,MASERATI,GRANSPORT,USED,2007,22495,COUPE,0,PETROL,2020,13,4181
14000,66,BLUE,NISSAN,QASHQAI,USED,2017,11555,SUV,0,PETROL,2020,3,4666
47600,64,SILVER,BMW,3SERIES,USED,2014,14000,SALOON,0,PETROL,2020,6,7933
75000,67,BLACK,VAUXHALL,MOKKAX,USED,2017,8750,SUV,0,DIESEL,2020,3,25000
20558,19,RED,VAUXHALL,MOKKAX,USED,2019,12599,SUV,0,DIESEL,2020,1,20558
77000,11,BLACK,AUDI,A4,USED,2011,5995,SALOON,0,DIESEL,2020,9,8555
9907,17,BLACK,MINI,HATCH,USED,2017,12990,HATCHBACK,0,PETROL,2020,3,3302
4000,20,BLACK,AUDI,A1,USED,2020,21999,HATCHBACK,0,PETROL,2020,0,4000
39909,66,RED,MERCEDES-BENZ,ACLASS,USED,2016,14200,HATCHBACK,0,DIESEL,2020,4,9977
22500,15,WHITE,MERCEDES-BENZ,GLACLASS,USED,2015,24000,SUV,0,PETROL,2020,5,4500
39000,14,BLACK,AUDI,A1,USED,2014,8499,HATCHBACK,0,PETROL,2020,6,6500
157000,11,GREY,VOLKSWAGEN,CARAVELLE,USED,2011,17950,MPV,1,DIESEL,2020,9,17444
62721,67,RED,JAGUAR,F-PACE,USED,2017,22000,SUV,0,DIESEL,2020,3,20907
0,20,RED,JAGUAR,E-PACE,NEW,2020,38454,SUV,0,DIESEL,2020,0,0
8470,68,WHITE,KIA,PICANTO,USED,2018,9619,HATCHBACK,0,PETROL,2020,2,4235
18000,17,GREY,NISSAN,QASHQAI,USED,2017,14300,SUV,0,DIESEL,2020,3,6000
32228,16,GREY,AUDI,A1,USED,2016,12300,HATCHBACK,0,PETROL,2020,4,8057
454,69,GREY,VOLVO,V60,USED,2019,23610,ESTATE,0,DIESEL,2020,1,454
9750,18,RED,DACIA,SANDERO,USED,2018,7495,HATCHBACK,0,DIESEL,2020,2,4875
37000,14,WHITE,AUDI,A1,USED,2014,10490,HATCHBACK,0,PETROL,2020,6,6166
84000,05,BLUE,MINI,CONVERTIBLE,USED,2005,1985,CONVERTIBLE,0,PETROL,2020,15,5600
11016,19,SILVER,MERCEDES-BENZ,ACLASS,USED,2019,18750,HATCHBACK,0,DIESEL,2020,1,11016
52825,15,BLUE,NISSAN,NOTE,USED,2015,7395,HATCHBACK,0,PETROL,2020,5,10565
39140,16,GREY,MINI,CLUBMAN,USED,2016,11595,ESTATE,0,DIESEL,2020,4,9785
9715,68,GREY,VAUXHALL,CORSA,USED,2018,9599,HATCHBACK,0,PETROL,2020,2,4857
53490,14,BLACK,MERCEDES-BENZ,BCLASS,USED,2014,10450,HATCHBACK,0,DIESEL,2020,6,8915
72165,10,BLACK,TOYOTA,AURIS,USED,2010,4350,HATCHBACK,0,PETROL,2020,10,7216
55000,65,WHITE,VOLKSWAGEN,GOLF,USED,2016,16495,HATCHBACK,0,PETROL,2020,4,13750
73000,09,BLUE,JAGUAR,XF,USED,2009,7690,SALOON,0,DIESEL,2020,11,6636
45000,64,WHITE,BMW,X5,USED,2014,23989,SUV,0,DIESEL,2020,6,7500
32163,66,RED,AUDI,A1,USED,2016,15167,HATCHBACK,0,PETROL,2020,4,8040
15831,66,WHITE,AUDI,A4,USED,2016,16995,SALOON,0,DIESEL,2020,4,3957
24190,16,BLACK,AUDI,A5,USED,2016,14495,HATCHBACK,0,DIESEL,2020,4,6047
59269,60,BLUE,NISSAN,QASHQAI,USED,2010,5795,SUV,0,PETROL,2019,9,6585
999,20,GREY,VOLVO,V90,USED,2020,30247,ESTATE,0,DIESEL,2020,0,999
40000,11,WHITE,MINI,HATCH,USED,2011,3990,HATCHBACK,0,PETROL,2020,9,4444
49397,12,BLUE,NISSAN,MICRA,USED,2012,3490,HATCHBACK,0,PETROL,2020,8,6174
43000,66,WHITE,LANDROVER,RANGEROVEREVOQUE,USED,2016,17990,SUV,0,DIESEL,2020,4,10750
14000,18,WHITE,BMW,2SERIESGRANTOURER,USED,2018,19650,MPV,0,DIESEL,2020,2,7000
0,20,BLUE,VOLKSWAGEN,UP!,NEW,2020,13220,HATCHBACK,0,PETROL,2020,0,0
27906,66,BLUE,VOLKSWAGEN,GOLF,USED,2016,17950,HATCHBACK,0,DIESEL,2020,4,6976
83939,62,WHITE,MAZDA,MAZDA6,USED,2013,6495,ESTATE,0,DIESEL,2020,7,11991
11166,69,SILVER,KIA,SPORTAGE,USED,2019,19000,SUV,0,DIESEL,2020,1,11166
63000,61,BLACK,VOLKSWAGEN,GOLF,USED,2011,6350,HATCHBACK,0,DIESEL,2020,9,7000
32102,68,BLACK,NISSAN,JUKE,USED,2019,7995,SUV,0,PETROL,2020,1,32102
62000,15,GREY,BMW,4SERIES,USED,2015,16000,COUPE,0,DIESEL,2020,5,12400
26354,67,GREY,LEXUS,NX300H,USED,2017,29000,SUV,0,PETROLHYBRID,2020,3,8784
18912,68,BLUE,MERCEDES-BENZ,ECLASS,USED,2019,26280,SALOON,0,DIESEL,2020,1,18912
76000,12,SILVER,NISSAN,QASHQAI,USED,2012,5695,SUV,0,DIESEL,2020,8,9500
13730,68,ORANGE,BMW,1SERIES,USED,2018,18298,HATCHBACK,0,PETROL,2020,2,6865
70000,12,GREY,LANDROVER,FREELANDER2,USED,2012,8995,SUV,0,DIESEL,2020,8,8750
60006,16,BLACK,PEUGEOT,208,USED,2016,5700,HATCHBACK,0,DIESEL,2020,4,15001
36000,16,BLUE,BMW,1SERIES,USED,2016,15492,HATCHBACK,0,DIESEL,2020,4,9000
32268,16,WHITE,VOLKSWAGEN,GOLF,USED,2016,11999,HATCHBACK,0,PETROL,2020,4,8067
15039,19,SILVER,VOLKSWAGEN,GOLF,USED,2019,28000,HATCHBACK,0,PETROL,2020,1,15039
1079,20,WHITE,KIA,PICANTO,USED,2020,10490,HATCHBACK,0,PETROL,2020,0,1079
102650,09,SILVER,AUDI,A4AVANT,USED,2009,5988,ESTATE,0,DIESEL,2020,11,9331
55000,13,SILVER,MERCEDES-BENZ,ECLASS,USED,2013,9570,SALOON,0,DIESEL,2020,7,7857
34814,16,GREY,VOLKSWAGEN,SHARAN,USED,2016,16490,MPV,0,DIESEL,2020,4,8703
5259,69,WHITE,NISSAN,QASHQAI,USED,2020,17980,SUV,0,PETROL,2020,0,5259
14969,14,GREY,KIA,CEED,USED,2014,10200,HATCHBACK,0,PETROL,2020,6,2494
120000,08,BLACK,BMW,1SERIES,USED,2008,2995,HATCHBACK,0,PETROL,2020,12,10000
10,70,GREY,RENAULT,MEGANE,USED,2020,17999,ESTATE,0,PETROL,2020,0,10
27000,15,BLACK,VAUXHALL,ASTRA,USED,2015,7795,HATCHBACK,0,DIESEL,2019,4,6750
32962,17,WHITE,NISSAN,PULSAR,USED,2017,8750,HATCHBACK,0,DIESEL,2020,3,10987
29783,17,BLACK,SEAT,ALHAMBRA,USED,2017,16495,MPV,0,DIESEL,2019,2,14891
97000,10,SILVER,SUBARU,IMPREZA,USED,2010,10000,HATCHBACK,0,PETROL,2020,10,9700
24241,17,BLACK,AUDI,A1,USED,2017,12000,HATCHBACK,0,DIESEL,2020,3,8080
86500,53,BLACK,PORSCHE,911,USED,2004,31994,CONVERTIBLE,0,PETROL,2020,16,5406
45000,17,BLACK,MERCEDES-BENZ,CLACLASS,USED,2017,19999,COUPE,0,PETROL,2020,3,15000
49380,66,GREY,KIA,VENGA,USED,2016,6821,MPV,0,DIESEL,2020,4,12345
7050,69,BLUE,RENAULT,KADJAR,USED,2019,15444,SUV,0,PETROL,2020,1,7050
29900,16,BRONZE,NISSAN,QASHQAI,USED,2016,11500,SUV,0,DIESEL,2020,4,7475
18132,67,BLUE,MERCEDES-BENZ,CCLASS,USED,2017,21787,SALOON,0,DIESEL,2020,3,6044
10,70,SILVER,SSANGYONG,KORANDO,USED,2020,19045,SUV,0,DIESEL,2020,0,10
51680,13,BLACK,BMW,X6,USED,2013,17000,SUV,0,DIESEL,2020,7,7382
43000,59,GREY,NISSAN,PIXO,USED,2009,2675,HATCHBACK,0,PETROL,2020,11,3909
37948,17,WHITE,VOLKSWAGEN,GOLF,USED,2017,15990,HATCHBACK,0,DIESEL,2020,3,12649
92000,53,SILVER,VAUXHALL,ASTRA,USED,2004,1495,ESTATE,0,PETROL,2020,16,5750
16308,17,SILVER,TOYOTA,AYGO,USED,2017,7300,HATCHBACK,0,PETROL,2020,3,5436
24050,17,BLUE,VAUXHALL,CORSA,USED,2017,7600,HATCHBACK,0,PETROL,2020,3,8016
27532,16,GREY,DSAUTOMOBILES,DS3,USED,2016,7695,HATCHBACK,0,DIESEL,2020,4,6883
42797,65,WHITE,BMW,2SERIES,USED,2015,16360,COUPE,0,DIESEL,2020,5,8559
57520,15,WHITE,AUDI,A6AVANT,USED,2015,23750,ESTATE,0,DIESEL,2020,5,11504
40132,15,BLACK,MERCEDES-BENZ,CLACLASS,USED,2015,15499,COUPE,0,DIESEL,2020,5,8026
8,70,WHITE,RENAULT,CLIO,USED,2020,12000,HATCHBACK,0,PETROL,2019,0,8
29182,15,WHITE,VOLVO,V40,USED,2015,12290,HATCHBACK,0,DIESEL,2020,5,5836
0,20,SILVER,VOLVO,V90,NEW,2020,44275,ESTATE,0,DIESEL,2020,0,0
61000,15,BLUE,LANDROVER,RANGEROVER,USED,2015,26490,SUV,0,DIESEL,2020,5,12200
68600,59,BLACK,NISSAN,QASHQAI,USED,2009,4475,HATCHBACK,0,PETROL,2020,11,6236
6385,67,GREY,NISSAN,QASHQAI,USED,2017,15000,SUV,0,PETROL,2020,3,2128
138,20,GREY,KIA,SPORTAGE,USED,2020,21999,SUV,0,PETROL,2020,0,138
45459,15,WHITE,AUDI,TT,USED,2015,15495,COUPE,0,DIESEL,2020,5,9091
47000,17,GREY,AUDI,A5,USED,2017,20495,COUPE,0,DIESEL,2020,3,15666
28000,17,BLUE,MERCEDES-BENZ,ECLASS,USED,2017,19480,ESTATE,0,DIESEL,2020,3,9333
39111,16,BROWN,VAUXHALL,INSIGNIA,USED,2016,9000,ESTATE,0,DIESEL,2020,4,9777
33000,17,RED,KIA,VENGA,USED,2017,9000,MPV,0,PETROL,2020,3,11000
10,20,GREY,VOLKSWAGEN,GOLFSV,NEW,2020,25840,MPV,0,PETROL,2020,0,10
81900,59,WHITE,BMW,3SERIES,USED,2009,5600,SALOON,0,PETROL,2020,11,7445
29959,18,BLACK,BMW,1SERIES,USED,2018,13200,HATCHBACK,0,PETROL,2020,2,14979
7561,69,WHITE,KIA,SPORTAGE,USED,2020,18000,SUV,0,PETROL,2020,0,7561
79000,61,BLUE,KIA,RIO,USED,2011,2200,HATCHBACK,0,PETROL,2020,9,8777
38000,12,BLACK,BMW,1SERIES,USED,2012,8000,COUPE,0,DIESEL,2020,8,4750
4200,18,SILVER,HONDA,CIVIC,USED,2018,17500,HATCHBACK,0,PETROL,2020,2,2100
24000,65,BLUE,PEUGEOT,208,USED,2016,6250,HATCHBACK,0,PETROL,2020,4,6000
